i,d_cosine_ratio[i],d_coMat_ratio[i],s_cosine_ratio[i],s_coMat_ratio[i],countSq
22861,0.139985875806,0.0940594059406,0.152739641149,0.153266331658,327.0
22862,0.00576222300391,0.0191304347826,0.0157565998087,0.04158004158,1264.0
22865,0.0,0.0,0.0199108276182,0.105263157895,6.0
22870,0.652944383374,0.68,0.456517628065,0.379310344828,10.0
22872,0.0,0.0,0.103619443205,0.0789473684211,12.0
22873,0.0376925487,0.031746031746,0.0127853420266,0.0188679245283,7.0
22875,0.215598633277,0.277131782946,0.239475645827,0.258771929825,54.0
22876,0.0208194812379,0.0372578241431,0.0589891781584,0.175548589342,184.0
22877,0.0107008021892,0.0151691948658,0.0276002385415,0.0542929292929,1210.0
22878,0.0650372294974,0.0268493150685,0.015692838715,0.0123734533183,347.0
22879,0.0,0.0,0.179016816291,0.333333333333,6.0
22881,0.213362959157,0.290529695024,0.183174420194,0.303448275862,212.0
22883,0.16550849142,0.208100558659,0.111990883991,0.121951219512,264.0
22885,0.0528528699478,0.12865497076,0.208539768854,0.28,51.0
22888,0.0,0.0,0.02500620874,0.0579710144928,288.0
22889,0.00712965550266,0.0322580645161,0.00712965550266,0.0322580645161,9.0
22890,0.0799942168319,0.0497237569061,0.184212143902,0.169491525424,160.0
22891,0.0816474475995,0.149289099526,0.0659488448278,0.170731707317,245.0
22892,0.0226814847904,0.0235294117647,0.0506346178967,0.0666666666667,27.0
22893,0.0,0.0,0.010843584349,0.0232558139535,742.0
22894,0.00601057134879,0.00961538461538,0.0146468185013,0.0218579234973,42.0
22895,0.0345226561149,0.075,0.0343304253403,0.115740740741,160.0
22898,0.0131374627385,0.041958041958,0.0499919410057,0.125984251969,42.0
22900,0.0524658952347,0.0563002680965,0.0,0.0,55.0
22901,0.168509335993,0.194630872483,0.256035993624,0.312977099237,25.0
22902,0.0,0.0,0.0245116883318,0.219594594595,313.0
22905,0.0199683087546,0.0199004975124,0.0687305578635,0.0335365853659,255.0
22906,0.185596058004,0.15625,0.00923206765418,0.03125,21.0
22909,0.0173147459134,0.0185979971388,0.0834866932554,0.0869912210694,2697.0
22910,0.0,0.0,0.0125220712349,0.0425531914894,11.0
22911,0.00506413227219,0.016,0.00219480131001,0.00943396226415,14.0
22912,0.0586241396238,0.0873983739837,0.200104231281,0.389496717724,323.0
22913,0.039089723675,0.0752688172043,0.0873746309612,0.243010752688,422.0
22915,0.225862853534,0.324509803922,0.327683575186,0.429926238145,284.0
22916,0.154486486308,0.150812064965,0.10049941839,0.0909090909091,172.0
22917,0.029768200406,0.078431372549,0.0726046710875,0.131672597865,70.0
22918,0.0910184336517,0.080985915493,0.202428732158,0.235807860262,100.0
22919,0.0261734257572,0.0753564154786,0.173697803058,0.237068965517,106.0
22921,0.0631421416695,0.16,0.0905228183696,0.25,9.0
22922,0.0132008388227,0.00564971751412,0.0515176703583,0.0484848484848,89.0
22923,0.00683034436632,0.0185185185185,0.0589183751752,0.0238095238095,4.0
22925,0.0116594355645,0.0540540540541,0.0226340803625,0.027027027027,4.0
22926,0.274469672571,0.609865470852,0.265502062662,0.614634146341,54.0
22928,0.0,0.0,0.0189258741034,0.0564516129032,76.0
22929,0.0946125750943,0.14417989418,0.0597730453374,0.0933694181326,4787.0
22930,0.0336063588167,0.0571428571429,0.0234931080277,0.0234375,966.0
22931,0.0768146744433,0.048,0.149490638383,0.172185430464,44.0
22932,0.309916162387,0.41095890411,0.402781617452,0.56,70.0
22933,0.0,0.0,0.00868810058571,0.0119047619048,82.0
22934,0.0,0.0,0.0413154005917,0.0526315789474,10.0
22935,0.0143901871616,0.0280112044818,0.166331666592,0.337579617834,75.0
22936,0.0725729838911,0.111842105263,0.141986520139,0.177865612648,152.0
22937,0.0272772362795,0.0454545454545,0.024528903888,0.0454545454545,18.0
22938,0.0353745603703,0.0839160839161,0.0650355322742,0.0610687022901,45.0
22939,0.090717806652,0.0857699805068,0.0611635494385,0.0666666666667,381.0
22940,0.0544067513059,0.0978260869565,0.213194226252,0.338078291815,135.0
22942,0.0100312207712,0.0119047619048,0.0120892377371,0.0135135135135,48.0
22943,0.028401324876,0.0575342465753,0.0803613778669,0.124637681159,141.0
22944,0.0,0.0,0.0168559922976,0.0738461538462,385.0
22947,0.0561012954936,0.0592592592593,0.248003654003,0.327731092437,32.0
22956,0.0606446797557,0.0792079207921,0.0491979987341,0.0645161290323,21.0
22957,0.0608767650396,0.158536585366,0.144612574273,0.189189189189,7.0
22958,0.126727916692,0.0615384615385,0.0475202500375,0.0342857142857,35.0
22960,0.058879256189,0.112359550562,0.206756447752,0.241935483871,9.0
22961,0.00883326023168,0.0353982300885,0.0504233106651,0.129213483146,279.0
22962,0.255795432052,0.355603448276,0.31626995608,0.44923857868,56.0
22963,0.138483417945,0.22454308094,0.258031487917,0.356707317073,96.0
22964,0.314297554162,0.334637964775,0.182375262418,0.238663484487,88.0
22965,0.262799247023,0.236173393124,0.346576727839,0.350083752094,144.0
22966,0.285125105804,0.289361702128,0.491679489439,0.502427184466,84.0
22967,0.288270009142,0.304918032787,0.182899339204,0.188191881919,28.0
22968,0.112768748667,0.0893203883495,0.345173444765,0.183870967742,209.0
22971,0.132591386586,0.136054421769,0.109426928932,0.29375,87.0
22974,0.0437172677278,0.0615384615385,0.0369645299139,0.0333333333333,4.0
22975,0.37346416511,0.452887537994,0.248555005272,0.364312267658,29.0
22976,0.0815097163792,0.199413489736,0.173638246019,0.218954248366,79.0
22977,0.346674826242,0.164578587699,0.38091211554,0.35496840896,152.0
22978,0.0375602861393,0.0281690140845,0.0554815967412,0.0307692307692,14.0
22979,0.315081753315,0.220394736842,0.427595320197,0.371134020619,17.0
22980,0.503575226736,0.486486486486,0.549586491256,0.608938547486,24.0
22981,0.0468283709622,0.0353982300885,0.0336440547599,0.0294117647059,7.0
22983,0.157891664492,0.231707317073,0.0846785276575,0.0650406504065,12.0
22984,0.312019259813,0.298941798942,0.326607267652,0.359788359788,37.0
22985,0.116806449566,0.0710659898477,0.348464240089,0.538057742782,35.0
22986,0.347695790395,0.253571428571,0.45073411024,0.43153526971,19.0
22988,0.0239140589627,0.106060606061,0.0923549919456,0.155172413793,7.0
22989,0.148755448889,0.273451327434,0.225616951318,0.399811853246,272.0
22990,0.286242256781,0.308016877637,0.299447558644,0.398104265403,31.0
22994,0.404788325676,0.424242424242,0.0,0.0,19.0
22995,0.230334794219,0.251497005988,0.407800395356,0.258064516129,17.0
22996,0.333515858863,0.331543624161,0.347976157649,0.227208976157,74.0
22997,0.392822607723,0.261780104712,0.381043608811,0.406779661017,17.0
22998,0.05329694858,0.0598503740648,0.0765215717491,0.0909090909091,101.0
22999,0.333307773515,0.195041322314,0.474323033471,0.227430555556,80.0
23000,0.316876965427,0.221482889734,0.496967427668,0.510456273764,94.0
23001,0.155090020192,0.032831208961,0.0333079615225,0.011030810194,684.0
23002,0.330720263327,0.177257525084,0.120983969803,0.0373443983402,53.0
23003,0.142496750163,0.157593123209,0.25229844855,0.343166175025,149.0
23004,0.157864972405,0.0513186029936,0.19889327976,0.059427732942,346.0
23006,0.232121414853,0.208791208791,0.117724564276,0.0791556728232,51.0
23007,0.290263119441,0.362745098039,0.283504462888,0.357314148681,256.0
23008,0.0818279838851,0.0909090909091,0.342040214447,0.342465753425,10.0
23009,0.07269153583,0.0932203389831,0.106186033367,0.147826086957,28.0
23011,0.00342650525216,0.0103626943005,0.0742086381905,0.101694915254,18.0
23012,0.115580164945,0.0881147540984,0.198752757795,0.149888143177,113.0
23013,0.135261469176,0.26511627907,0.0392037281902,0.052757793765,108.0
23014,0.0121755653399,0.00600600600601,0.0166834076683,0.00909090909091,108.0
23016,0.128059933282,0.123222748815,0.0978538662196,0.154696132597,32.0
23017,0.0,0.0,0.347874022096,0.35,138.0
23018,0.0759222236977,0.101694915254,0.107137782396,0.0751879699248,14.0
23019,0.12813225678,0.193605683837,0.125136487231,0.183299389002,105.0
23020,0.0168543321126,0.013698630137,0.0,0.0,4.0
23022,0.0222667999279,0.0333333333333,0.0271396116568,0.0166666666667,2.0
23023,0.356095548275,0.270833333333,0.383631058814,0.35,14.0
23025,0.25093019827,0.288461538462,0.174064575339,0.204081632653,8.0
23026,0.150794636502,0.155963302752,0.0795828009206,0.137254901961,123.0
23028,0.188881061609,0.135135135135,0.267268020371,0.242857142857,5.0
23029,0.140256454647,0.113475177305,0.0367984844395,0.0149253731343,26.0
23030,0.19730334813,0.238461538462,0.211227921184,0.327731092437,7.0
23031,0.313461671605,0.314079422383,0.289135263991,0.265151515152,21.0
23032,0.230620915764,0.379562043796,0.152840534079,0.449152542373,10.0
23033,0.183527571854,0.155688622754,0.0958525231211,0.0863309352518,6.0
23035,0.0,0.0,0.00463481075226,0.00373134328358,41.0
23036,0.0323403049948,0.0743801652893,0.056668375454,0.126404494382,177.0
23037,0.466993921214,0.530769230769,0.484470231623,0.462264150943,7.0
23042,0.0254055648619,0.027027027027,0.140196679621,0.27397260274,42.0
23043,0.0505724050929,0.0352609308886,0.0657545368966,0.0592383638928,666.0
23044,0.109004019488,0.225352112676,0.163657356069,0.266666666667,82.0
23046,0.116813760036,0.14693877551,0.217414314038,0.3,95.0
23047,0.143555745492,0.150234741784,0.125865781854,0.0885416666667,13.0
23049,0.0552794941761,0.179487179487,0.00512839218625,0.0201005025126,81.0
23050,0.197036620133,0.242718446602,0.329254149028,0.354838709677,15.0
23051,0.088326677379,0.127572016461,0.21807629204,0.373873873874,116.0
23053,0.0495379417598,0.0564516129032,0.256517602948,0.230434782609,46.0
23054,0.0392928735567,0.121212121212,0.0642895622777,0.178571428571,7.0
23055,0.030546474666,0.0246913580247,0.40012963029,0.362962962963,69.0
23056,0.114889112577,0.129496402878,0.0743255855644,0.139534883721,64.0
23058,0.0,0.0,0.0586292528593,0.163265306122,33.0
23062,0.142826931588,0.114754098361,0.302928805041,0.358490566038,6.0
23064,0.0346500986673,0.0666666666667,0.0,0.0,1.0
23066,0.0100191256743,0.0217391304348,0.0317400725368,0.0434782608696,6.0
23068,0.011772707273,0.0232558139535,0.0,0.0,38.0
23069,0.100268704796,0.051724137931,0.0809468677095,0.05,24.0
23072,0.193458689768,0.314741035857,0.188947261576,0.308577405858,273.0
23073,0.0950512768107,0.269230769231,0.0671045207192,0.163829787234,128.0
23074,0.0450198338806,0.111111111111,0.0163416328674,0.0512820512821,14.0
23078,0.0,0.0,0.0290794497692,0.043795620438,41.0
23079,0.0837605436935,0.0727969348659,0.115786149989,0.0643776824034,95.0
23080,0.0939845044109,0.181818181818,0.163642975543,0.186440677966,6.0
23082,0.0495959144468,0.0553633217993,0.094662941389,0.0888888888889,46.0
23083,0.00212986250868,0.00896860986547,0.026767212026,0.0518134715026,125.0
23084,0.0,0.0,0.0757506333706,0.0796703296703,52.0
23087,0.119884555599,0.181818181818,0.268803040674,0.430622009569,32.0
23091,0.0217107399293,0.0909090909091,0.0612698694452,0.144329896907,32.0
23092,0.0,0.0,0.0133813392865,0.0192307692308,25.0
23093,0.00889006628013,0.00855920114123,0.0,0.0,346.0
23094,0.0202759936935,0.0135922330097,0.298245355809,0.477137176938,534.0
23098,0.133110871415,0.130434782609,0.305695077791,0.315789473684,4.0
23100,0.104400646456,0.176344086022,0.171047791711,0.266509433962,241.0
23101,0.0896163957726,0.144499178982,0.222027290691,0.259541984733,299.0
23108,0.0,0.0,0.041990923458,0.165094339623,121.0
23115,0.0870715083926,0.216216216216,0.182136352572,0.362962962963,23.0
23116,0.0,0.0,0.0139828696647,0.0238095238095,33.0
23117,0.101032596001,0.121359223301,0.217006508901,0.305912596401,128.0
23126,0.0,0.0,0.0650836303025,0.0454545454545,13.0
23127,0.0,0.0,0.0297008168128,0.0359712230216,21.0
23128,0.00591968296524,0.0176991150442,0.0,0.0,46.0
23129,0.0127088524154,0.00671140939597,0.0732147501053,0.0512820512821,65.0
23130,0.0890425279565,0.0926365795724,0.109321396214,0.107238605898,264.0
23131,0.0207849530233,0.0293255131965,0.0547462149446,0.116788321168,225.0
23132,0.0,0.0,0.00141942499765,0.00714285714286,112.0
23133,0.0,0.0,0.00525484443883,0.00492610837438,167.0
23134,0.083528418763,0.230769230769,0.0,0.0,104.0
23135,0.0262329592994,0.00925925925926,0.0182692976226,0.020618556701,156.0
23138,0.125386217156,0.156822810591,0.204491728736,0.328888888889,360.0
23139,0.187518729755,0.250474383302,0.217317342316,0.272340425532,214.0
23140,0.0,0.0,0.0566252894187,0.102409638554,40.0
23141,0.0770404271667,0.115646258503,0.0518463999671,0.136054421769,57.0
23142,0.101680585491,0.141630901288,0.120980610509,0.198156682028,63.0
23144,0.00166345783911,0.0246913580247,0.0,0.0,38.0
23146,0.10595568069,0.15811965812,0.140531010321,0.147030185005,3132.0
23147,0.0610013010685,0.114928909953,0.0787901555738,0.19616519174,1230.0
23148,0.00443325211384,0.00671140939597,0.0194882036743,0.0103806228374,118.0
23150,0.00452979788051,0.00881057268722,0.00522887656413,0.00966183574879,75.0
23151,0.0635898947661,0.061797752809,0.0754962532209,0.0735294117647,65.0
23152,0.0380520753871,0.0849462365591,0.0372874220013,0.0852071005917,362.0
23159,0.0351773010373,0.0438871473354,0.0463444746956,0.0537634408602,191.0
23162,0.0,0.0,0.0170321968305,0.0108695652174,21.0
23165,0.0,0.0,0.120902806361,0.315714285714,244.0
23167,0.0521492049991,0.130434782609,0.113566928226,0.238095238095,9.0
23168,0.0600501124817,0.0769230769231,0.0600501124817,0.0769230769231,3.0
23169,0.0,0.0,0.0259846264068,0.0357142857143,22.0
23173,0.0787584339971,0.136025504782,0.0871275331666,0.160822249093,439.0
23184,0.0665020239211,0.15625,0.0599741454188,0.18320610687,82.0
23186,0.0266736355864,0.0272034820457,0.177115318846,0.320376914016,511.0
23196,0.233008723863,0.241379310345,0.247842618669,0.322946175637,100.0
23197,0.100066929692,0.21875,0.0509594466465,0.0865384615385,49.0
23198,0.0,0.0,0.0941057698986,0.0833333333333,3.0
23201,0.0171644444536,0.0361445783133,0.315531010631,0.571717171717,79.0
23202,0.0,0.0,0.0197630840088,0.0558659217877,50.0
23203,0.0,0.0,0.0408626823962,0.139534883721,20.0
23208,0.0,0.0,0.0718898640838,0.159340659341,92.0
23213,0.149898624189,0.163680781759,0.164870935232,0.263016157989,1036.0
23214,0.0508261962799,0.0673316708229,0.0367669400274,0.059620596206,211.0
23216,0.0127206182299,0.0236220472441,0.0,0.0,178.0
23218,0.0349511898796,0.0759493670886,0.0268905774224,0.056338028169,114.0
23220,0.013943133019,0.0403225806452,0.00292887684292,0.0178571428571,51.0
23221,0.0,0.0,0.0678253210516,0.0481927710843,14.0
23222,0.0,0.0,0.00194333872445,0.0131578947368,28.0
23223,0.0194577321886,0.0523255813953,0.0474084797313,0.0759075907591,216.0
23225,0.0,0.0,0.00167597638125,0.00191938579655,344.0
23227,0.0764705588213,0.175824175824,0.119204103452,0.283950617284,14.0
23228,0.036810002843,0.201117318436,0.0274452778563,0.12426035503,28.0
23229,0.158362761813,0.220183486239,0.209803822202,0.302631578947,522.0
23230,0.215138840309,0.290145985401,0.401096428109,0.512572533849,149.0
23231,0.252989389993,0.12,0.0430835704648,0.0888888888889,8.0
23232,0.134405504064,0.128205128205,0.0528150407366,0.0338983050847,8.0
23233,0.0,0.0,0.285714285714,0.333333333333,81.0
23235,0.00346570801598,0.0059880239521,0.00113764506111,0.00645161290323,79.0
23237,0.0215020077161,0.0346534653465,0.344978749374,0.487654320988,45.0
23240,0.185624672674,0.242603550296,0.318348341353,0.459119496855,31.0
23241,0.282094977496,0.321981424149,0.326376908148,0.41065830721,20.0
23243,0.0231113773304,0.0353982300885,0.0253542863638,0.0373831775701,56.0
23244,0.0362856617493,0.0327272727273,0.0991069077649,0.0859375,74.0
23245,0.0234502181552,0.0223880597015,0.0753071892622,0.142857142857,105.0
23246,0.0240043057014,0.0321428571429,0.171068104796,0.216666666667,88.0
23249,0.00650896034634,0.025641025641,0.0117411497272,0.0277777777778,10.0
23250,0.00490584893499,0.00978473581213,0.0520630601037,0.102083333333,171.0
23251,0.123123281908,0.218181818182,0.333639346968,0.19387755102,27.0
23252,0.0666816837987,0.0905923344948,0.107550355989,0.0912698412698,52.0
23253,0.00379717083533,0.031746031746,0.0377271727557,0.163636363636,8.0
23254,0.017409239003,0.00869565217391,0.0566186401074,0.0434782608696,12.0
23255,0.0683000204524,0.0900473933649,0.0624601591483,0.065274151436,162.0
23264,0.0807835233228,0.190635451505,0.299413993376,0.35,41.0
23269,0.0085645995732,0.0297619047619,0.0400711277123,0.101307189542,339.0
23272,0.019190294076,0.040404040404,0.0,0.0,48.0
23274,0.0,0.0,0.042581861165,0.0990990990991,41.0
23278,0.0213931939133,0.0351437699681,0.0,0.0,89.0
23280,0.218247741168,0.270386266094,0.177548945956,0.203703703704,106.0
23283,0.0509183501598,0.0830039525692,0.149842213631,0.221153846154,168.0
23285,0.11506642142,0.170212765957,0.350389417144,0.377358490566,103.0
23288,0.0567816907055,0.183673469388,0.0844810380201,0.244897959184,14.0
23293,0.0344432214234,0.029601029601,0.0488795100854,0.0697329376855,114.0
23294,0.0264424665477,0.0549450549451,0.0182467169811,0.0617283950617,43.0
23296,0.0218448646111,0.0285714285714,0.0140939415701,0.0229885057471,9.0
23297,0.305273566501,0.421052631579,0.456584535175,0.509009009009,100.0
23298,0.00759670865639,0.0122199592668,0.132062945295,0.160337552743,32.0
23299,0.0338886050591,0.0411160058737,0.0229820685412,0.0353846153846,122.0
23301,0.0327223075854,0.0449826989619,0.0814031642961,0.0646551724138,88.0
23306,0.0594754872955,0.103343465046,0.187557859742,0.265734265734,74.0
23316,0.0484473736898,0.0681818181818,0.0381603735515,0.047619047619,7.0
23320,0.116637204403,0.123966942149,0.158683591641,0.169642857143,11.0
23321,0.0,0.0,0.0234726263407,0.05,3.0
23322,0.0245926130506,0.0215053763441,0.0378922699849,0.14367816092,52.0
23324,0.0,0.0,0.0321344769571,0.0684931506849,10.0
23326,0.00507812988496,0.002574002574,0.00353575976775,0.00133155792277,323.0
23338,0.108827609322,0.0823529411765,0.0293062631257,0.0533333333333,28.0
23339,0.0180838479795,0.0298507462687,0.0231684784098,0.0350877192982,16.0
23341,0.0145064713296,0.0588235294118,0.0,0.0,2.0
23347,0.00591595492906,0.00293255131965,0.0922263248924,0.0575221238938,81.0
23348,0.0228205467726,0.0934579439252,0.0493754536949,0.0769230769231,33.0
23349,0.00512087668272,0.0266666666667,0.00270192947231,0.00769230769231,53.0
23352,0.032297693054,0.0621118012422,0.053556306712,0.0344827586207,19.0
23353,0.0579478184644,0.0837438423645,0.0231558569472,0.0173410404624,49.0
23355,0.0284972221787,0.0238095238095,0.0486094798773,0.0571428571429,123.0
23357,0.0373231919187,0.0259259259259,0.0375979031008,0.0343511450382,70.0
23358,0.0254216990461,0.0212765957447,0.0,0.0,7.0
23360,0.0290313762078,0.0625,0.274949002615,0.293103448276,25.0
23361,0.0,0.0,0.292520146513,0.433774834437,75.0
23362,0.183372753312,0.105263157895,0.0609802342842,0.157142857143,31.0
23363,0.351493574719,0.439516129032,0.399532428831,0.559139784946,29.0
23364,0.0921303000561,0.148876404494,0.160085898834,0.206489675516,140.0
23365,0.0632252342628,0.00463917525773,0.00269806323393,0.000516662361147,852.0
23367,0.0,0.0,0.00130468556931,0.000607718018839,740.0
23368,0.0124425854159,0.0298507462687,0.109478427141,0.117647058824,23.0
23369,0.0723647508621,0.202686202686,0.0192574959183,0.0557443915704,1839.0
23370,0.0156464370625,0.0325581395349,0.0044649811829,0.0223463687151,74.0
23372,0.019953317707,0.0792452830189,0.0375735583785,0.0608695652174,55.0
23373,0.0,0.0,0.021464321212,0.034965034965,60.0
23375,0.0131354040037,0.0172413793103,0.0,0.0,22.0
23376,0.0,0.0,0.0170249565201,0.0411764705882,26.0
23377,0.0297377608767,0.0721649484536,0.0932325874298,0.176136363636,98.0
23378,0.00488409558562,0.0106951871658,0.020191409541,0.0320699708455,42.0
23379,0.282037579623,0.345029239766,0.337560639012,0.503267973856,40.0
23381,0.00679700413786,0.00541271989175,0.0757939245907,0.100852272727,310.0
23382,0.0598745503405,0.0793650793651,0.127276972109,0.129943502825,66.0
23383,0.123113895458,0.120481927711,0.220186843748,0.266233766234,57.0
23384,0.303393916023,0.48275862069,0.258460933184,0.494023904382,85.0
23386,0.0808674199582,0.125,0.168397678533,0.182795698925,10.0
23387,0.113304270794,0.132558139535,0.255471042909,0.230958230958,213.0
23390,0.0,0.0,0.000816433582556,0.00267379679144,119.0
23400,0.000968861350811,0.00225225225225,0.0,0.0,98.0
23402,0.0557667670676,0.129411764706,0.0836385678155,0.155844155844,31.0
23404,0.0,0.0,0.00305491378825,0.0196078431373,14.0
23406,0.0774107767757,0.153543307087,0.0716701028342,0.147679324895,79.0
23409,0.0501788015338,0.208,0.0689893749982,0.242990654206,82.0
23410,0.0912539695606,0.171528588098,0.118893338305,0.187584345479,251.0
23411,0.207106263777,0.184210526316,0.211130260969,0.269230769231,13.0
23412,0.00281869410224,0.00917431192661,0.0335238896973,0.142857142857,22.0
23414,0.00188776596258,0.00390625,0.0,0.0,143.0
23415,0.00922665638466,0.0246913580247,0.0932441639079,0.0869565217391,25.0
23416,0.117045353484,0.269736842105,0.119980708158,0.175182481752,28.0
23417,0.0054739444303,0.0666666666667,0.0,0.0,10.0
23418,0.0511817363743,0.0510204081633,0.0765595614618,0.0625,20.0
23419,0.0179124527105,0.0616197183099,0.047230812524,0.0894308943089,228.0
23420,0.0493231921954,0.0837988826816,0.328292827146,0.415094339623,26.0
23421,0.00146396951287,0.00617283950617,0.00381905968194,0.00704225352113,124.0
23422,0.0302610921508,0.0263157894737,0.0792572642433,0.173684210526,294.0
23423,0.196787886756,0.19734345351,0.232036643947,0.106157112527,58.0
23425,0.0292844384206,0.0873786407767,0.00853048226563,0.012987012987,122.0
23426,0.0,0.0,0.0126715360533,0.00892857142857,43.0
23428,0.0314749681515,0.0147601476015,0.0068115000079,0.0167910447761,160.0
23429,0.0725717609585,0.12426035503,0.038376557064,0.0674846625767,79.0
23431,0.102421825825,0.142857142857,0.273769936901,0.375,4.0
23432,0.0145967031617,0.0181818181818,0.0,0.0,14.0
23433,0.0,0.0,0.511911518298,0.5,1.0
23434,0.0383452614788,0.112903225806,0.0516731789009,0.130434782609,10.0
23436,0.140660687032,0.210918114144,0.195335180047,0.331592689295,109.0
23437,0.0405667239412,0.0806916426513,0.0391180343755,0.110367892977,134.0
23439,0.179582721528,0.0987654320988,0.0624888078837,0.0484848484848,31.0
23442,0.0298513783689,0.0588235294118,0.0166806836613,0.0347222222222,84.0
23443,0.0221224380611,0.0274509803922,0.107394258558,0.15,284.0
23444,0.0,0.0,0.260834808654,0.524137931034,186.0
23445,0.0,0.0,0.0055062538765,0.0144927536232,26.0
23446,0.00161309233078,0.00554016620499,0.0604881147171,0.0915254237288,192.0
23447,0.0,0.0,0.0101063241146,0.0196078431373,27.0
23448,0.0588421470813,0.0787545787546,0.0155307340755,0.0208768267223,180.0
23449,0.00788270690097,0.00714285714286,0.0235740816669,0.0210526315789,36.0
23450,0.0108423559121,0.0252525252525,0.110708619162,0.0552325581395,91.0
23451,0.0,0.0,0.00657894170306,0.012987012987,22.0
23452,0.0946091957776,0.125,0.0953256096221,0.133333333333,2.0
23453,0.0,0.0,0.0268491449757,0.0595238095238,27.0
23454,0.0,0.0,0.179842589413,0.0434782608696,11.0
23455,0.0276334204462,0.0503597122302,0.0514974531125,0.0816326530612,58.0
23456,0.00456059610074,0.0188679245283,0.0359145677618,0.0833333333333,5.0
23458,0.171933500982,0.327586206897,0.262956052001,0.43137254902,33.0
23459,0.287283527308,0.202127659574,0.312605407946,0.223404255319,62.0
23460,0.0,0.0,0.00773471393573,0.03125,9.0
23461,0.0,0.0,0.00502720618707,0.00934579439252,47.0
23462,0.150900611587,0.0818181818182,0.115054092262,0.0754716981132,18.0
23464,0.373963078144,0.582857142857,0.38547767346,0.457575757576,23.0
23466,0.0141373985781,0.08,0.0132645300816,0.0740740740741,8.0
23468,0.290166322567,0.262295081967,0.242654461059,0.251479289941,138.0
23470,0.0,0.0,0.020463587541,0.0621118012422,134.0
23471,0.0220386586826,0.0655737704918,0.101269407978,0.0925925925926,3.0
23472,0.000491083029244,0.00101729399797,0.136628906141,0.0628385698808,591.0
23473,0.445774366405,0.364238410596,0.50305563829,0.216,38.0
23474,0.0827146527969,0.0903426791277,0.0704411637105,0.174917491749,140.0
23476,0.0,0.0,0.356427641105,0.569620253165,48.0
23477,0.0061573771451,0.0191387559809,0.0,0.0,81.0
23479,0.00948386597909,0.0152354570637,0.0184375655522,0.0222551928783,278.0
23482,0.0460227891358,0.0176991150442,0.100719196334,0.0196078431373,3.0
23485,0.0140713553461,0.0515463917526,0.0,0.0,15.0
23487,0.0,0.0,0.0152716928604,0.0571428571429,7.0
23488,0.0,0.0,0.103900662429,0.25,6.0
23489,0.109371741949,0.126984126984,0.487650872472,0.438127090301,191.0
23491,0.144996553029,0.251851851852,0.158950717963,0.239669421488,91.0
23495,0.0237291722128,0.0207792207792,0.0240282647712,0.0143266475645,153.0
23497,0.0,0.0,0.0165566544633,0.0555555555556,5.0
23503,0.00907327369165,0.0377358490566,0.0,0.0,30.0
23505,0.0230173100448,0.0151515151515,0.0198250566173,0.00692840646651,306.0
23507,0.0634579032722,0.09977827051,0.10163010096,0.205063291139,198.0
23508,0.0492446867188,0.03426124197,0.0336181803195,0.0394736842105,159.0
23513,0.0259777706493,0.116438356164,0.0803077055157,0.315384615385,176.0
23514,0.0,0.0,0.00881575475304,0.0108303249097,101.0
23517,0.0,0.0,0.00535112901687,0.00943396226415,1109.0
23520,0.0133382247541,0.0268456375839,0.036332911241,0.0408921933086,137.0
23521,0.000780816612389,0.0036832412523,0.0,0.0,449.0
23522,0.0,0.0,0.00972831923254,0.00840336134454,39.0
23525,0.0140801428721,0.031746031746,0.0344451287537,0.0754716981132,25.0
23526,0.0,0.0,0.0413413807653,0.117647058824,9.0
23527,0.00557831652225,0.00898203592814,0.0799649388067,0.0786885245902,113.0
23529,0.168629980358,0.260479041916,0.181973530612,0.36,146.0
23530,0.0637124201895,0.0961538461538,0.0263758660029,0.0576923076923,12.0
23532,0.181475371271,0.198198198198,0.14630680312,0.155477031802,46.0
23535,0.107922234827,0.089928057554,0.242164165808,0.341463414634,155.0
23537,0.00162298109242,0.0105263157895,0.0,0.0,25.0
23538,0.0128061381445,0.0666666666667,0.0156112610167,0.0454545454545,10.0
23539,0.0564573321836,0.0547263681592,0.0624063119451,0.0670103092784,614.0
23540,0.122597658856,0.103448275862,0.0468611841321,0.0588235294118,25.0
23542,0.0,0.0,0.027204432982,0.0612244897959,15.0
23543,0.0,0.0,0.111781451209,0.130790190736,127.0
23546,0.0635597557567,0.0731707317073,0.0742996174263,0.0882352941176,39.0
23552,0.0,0.0,0.0191384729142,0.0315789473684,171.0
23554,0.11704198827,0.216049382716,0.0998181090562,0.139705882353,77.0
23555,0.0,0.0,0.00228311459974,0.015625,25.0
23556,0.0154921367633,0.0243309002433,0.0895884480352,0.112359550562,82.0
23557,0.0641709100747,0.189655172414,0.0727609872045,0.0434782608696,73.0
23558,0.0262012517797,0.102272727273,0.0871186869808,0.252336448598,344.0
23559,0.00416862856428,0.00401069518717,0.0785530071903,0.0914542728636,154.0
23560,0.0763152394736,0.154929577465,0.266757101452,0.350148367953,147.0
23561,0.027196414661,0.0204081632653,0.0,0.0,17.0
23563,0.209486807369,0.263764404609,0.352100171742,0.382068965517,605.0
23567,0.00203708544241,0.00487804878049,0.0205862991178,0.0231481481481,70.0
23569,0.0,0.0,0.00776476044181,0.00934579439252,40.0
23572,0.00683476049628,0.010752688172,0.0498850392847,0.030303030303,11.0
